"datetime","ph","orp","tempf","turb","cond","algae","toc","uva254","trypto_interp","label1","label2","set"
2019-04-23 23:00:00,8.19999980926514,834,60.5999984741211,0.239999994635582,882,0.0339336022734642,2.70955395698547,0.0594135001301765,920.666666666667,"normal","normal","train"
2019-04-23 23:15:00,8.19999980926514,834,60.5999984741211,0.239999994635582,882,0.0307879112660885,2.69753956794739,0.0592727735638618,921.333333333333,"normal","normal","train"
2019-04-23 23:30:00,8.19999980926514,834,60.3999977111816,0.239999994635582,890,0.0396384857594967,2.68585634231567,0.0591740235686302,923.333333333333,"normal","normal","train"
2019-04-23 23:45:00,8.19999980926514,834,60.3999977111816,0.229999989271164,882,0.030717434361577,2.68343329429626,0.0590289160609245,923.333333333333,"normal","normal","train"
2019-04-24 00:00:00,8.19999980926514,834,60.3999977111816,0.239999994635582,892.25,0.0294485595077276,2.69288802146912,0.0590803474187851,923.666666666667,"normal","normal","train"
2019-04-24 00:15:00,8.19999980926514,834,60.3999977111816,0.239999994635582,889.25,0.0122835580259562,2.69654631614685,0.0593159198760986,924.666666666667,"normal","normal","train"
2019-04-24 00:30:00,8.19999980926514,834,60.3999977111816,0.229999989271164,882,0.0355581492185593,2.71663689613342,0.0592231154441833,925,"normal","normal","train"
2019-04-24 00:45:00,8.19999980926514,834,60.3999977111816,0.239999994635582,882,0.0268667973577976,2.69130706787109,0.0593961775302887,924.333333333333,"normal","normal","train"
2019-04-24 01:00:00,8.20999908447266,834,60,0.229999989271164,882,0.0276455916464329,2.70318269729614,0.0593410544097424,925.333333333333,"normal","normal","train"
2019-04-24 01:15:00,8.20999908447266,834,60,0.239999994635582,890,0.0351123809814453,2.69653344154358,0.0593961775302887,924,"normal","normal","train"
2019-04-24 01:30:00,8.20999908447266,834,60,0.239999994635582,889.299987792969,0.0313381515443325,2.69695329666138,0.0594446808099747,925,"normal","normal","train"
2019-04-24 01:45:00,8.20999908447266,834,60,0.239999994635582,890,0.0227664969861507,2.69643473625183,0.0593472048640251,925.333333333333,"normal","normal","train"
2019-04-24 02:00:00,8.20999908447266,834,60,0.239999994635582,890,0.0242837369441986,2.69040727615356,0.0594459660351276,927,"normal","normal","train"
2019-04-24 02:15:00,8.20999908447266,834,60,0.239999994635582,890,0.0289194490760565,2.6965229511261,0.05937759578228,924.666666666667,"normal","normal","train"
2019-04-24 02:30:00,8.20999908447266,834,60,0.259999990463257,890,0.028999513015151,2.70230221748352,0.059436209499836,925,"normal","normal","train"
2019-04-24 02:45:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0284497532993555,2.69213891029358,0.0594372749328613,926,"normal","normal","train"
2019-04-24 03:00:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0354285202920437,2.70720243453979,0.0593955516815186,927.333333333333,"normal","normal","train"
2019-04-24 03:15:00,8.20999908447266,834,59.7999992370605,0.229999989271164,890,0.0320546142756939,2.71332836151123,0.0595281794667244,928,"normal","normal","train"
2019-04-24 03:30:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0361844673752785,2.70590090751648,0.0595281794667244,926.666666666667,"normal","normal","train"
2019-04-24 03:45:00,8.21766567230225,834,59.7999992370605,0.249999985098839,890,0.0338324010372162,2.70690727233887,0.0597603693604469,927.333333333333,"normal","normal","train"
2019-04-24 04:00:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0349698066711426,2.70956945419312,0.0594372749328613,926,"normal","normal","train"
2019-04-24 04:15:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0285599417984486,2.71213340759277,0.0594790875911713,925.666666666667,"normal","normal","train"
2019-04-24 04:30:00,8.20999908447266,834,59.5,0.239999994635582,890,0.0388989076018333,2.69515466690063,0.0592642538249493,926.666666666667,"normal","normal","train"
2019-04-24 04:45:00,8.21999931335449,839,59.5,0.249999985098839,890,0.0384138636291027,2.70124578475952,0.0594459660351276,925.666666666667,"normal","normal","train"
2019-04-24 05:00:00,8.21766567230225,839,59.5,0.239999994635582,890,0.0327312387526035,2.71171641349792,0.059571485966444,927,"normal","normal","train"
2019-04-24 05:15:00,8.21999931335449,839,59.5,0.239999994635582,890,0.0324581936001778,2.7168140411377,0.0594879202544689,927.333333333333,"normal","normal","train"
2019-04-24 05:30:00,8.21999931335449,839,59.2999992370605,0.239999994635582,890,0.0363160409033298,2.70915484428406,0.0595281794667244,927,"normal","normal","train"
2019-04-24 05:45:00,8.21999931335449,837.833312988281,59.2999992370605,0.239999994635582,890,0.0332842133939266,2.71330571174622,0.0595134161412716,927.666666666667,"normal","normal","train"
2019-04-24 06:00:00,8.21999931335449,839,59.2999992370605,0.239999994635582,890,0.0334800258278847,2.70915484428406,0.0595316775143147,930,"normal","normal","train"
2019-04-24 06:15:00,8.21999931335449,839,59.2999992370605,0.229999989271164,890,0.00487350858747959,2.70944094657898,0.059621874243021,929,"normal","normal","train"
2019-04-24 06:30:00,8.21999931335449,839,59.2999992370605,0.229999989271164,890,0.036557212471962,2.72046494483948,0.059750147163868,929.333333333333,"normal","normal","train"
2019-04-24 06:45:00,8.21999931335449,839,59.0999984741211,0.239999994635582,890,0.0364116877317429,2.71647596359253,0.0598805956542492,929.333333333333,"normal","normal","train"
2019-04-24 07:00:00,8.21999931335449,839,59.2999992370605,0.239999994635582,890,0.0298487823456526,2.71195864677429,0.0596516020596027,928.333333333333,"normal","normal","train"
2019-04-24 07:15:00,8.2123327255249,839,59.2999992370605,0.239999994635582,890,0.0359266772866249,2.71233749389648,0.0596956983208656,928,"normal","normal","train"
